托育店铺,地址,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度,等级,
小熊托托国际儿童成长中心,紫薇路钻石豪园（东北门）,113.23574831402088,23.410392940407865,113.24230613111632,23.416164421043854,"""NoClass"""
全优加早教·托育（新塘广场校区）,新塘镇解放北路113号新星未来教育城2楼（广发银行楼上）,113.62141027272604,23.122083758747015,113.62785331337992,23.1282718538103,"""教育"""
FAMIC放我家·家大兰亭社区托育园,宦溪西路兰亭盛荟四季里商业街1号143-144号,113.41382004401885,23.121479854432683,113.42025038190462,23.12773123279726,"""购物"""
稚乐堂早教托育中心,大源北路2号纳佰源5G智慧金谷二期6-30号2层201-204（大源北路东）,113.36096527494857,23.258551790107004,113.36747940491121,23.26439322153142,"""工业园区"""
自然树儿童之家托育·早教（南沙金茂湾校区）,金象中路金茂西二街1号138房-140房,113.5274810232089,22.786840671106558,113.5339053729401,22.793152955175619,"""地产小区"""
小鲸妈妈托育中心（剑桥郡店）,瀚澜一街38号,113.39274426964237,23.02598316180702,113.39916698885478,23.032296418833945,"""门址"""
飞屋牧童托育园（锐丰店）,荔红路锐丰中心7号楼,113.50789158512872,23.179792117185128,113.51435242180789,23.18606990949804,"""NoClass"""
童心教育早教·托育（大石店）,富庭新月一街1号106、107,113.32539363439293,23.020533351181354,113.3319267705077,23.026284657287083,"""教育"""
狮子王贝贝国际托育（户外花园旗舰店）,萝岗科学城开创大道锐丰广场9栋三楼全层（香雪地铁E出口即到）,113.50864741938458,23.179197279685668,113.51510635259113,23.185482774688329,"""教育"""
米儿谷托育园（市桥店）,市桥街北桥路1号113-116号,113.36333096250832,22.9444445937481,113.3698732919364,22.950332037191364,"""门址"""
乐鲸灵婴幼儿托育·早教中心（花都锦城花园校区）,新华街花都永发路5号之七十八102铺-101,113.19614804274596,23.427707014150366,113.20268972279865,23.433603599502925,"""教育"""
自然树儿童之家（海珠翠城花园托育.早教校区）,翠宝路168号翠城汇3楼（翠城花园北门旁）,113.2761635280542,23.089749742264269,113.28260567123397,23.09608477982236,"""教育"""
全优加早教·托育（绿地缤纷校区）,龙湖街道九龙大道中新知识城绿地缤纷城153-5,113.555814028137,23.330182838403549,113.56234463969472,23.336082705253476,"""购物"""
飞屋牧童托育园（南沙万达店）,双山大道万达广场二楼,113.5388069489055,22.80086053063865,113.54526999926661,22.80704909903823,"""购物"""
红树林托育中心,广州市番禺区雅居乐花园观景路510号,113.37788081684862,23.013437287370704,113.38433384597778,23.01956977613113,"""教育"""
蒂芭卜蒙氏早教托育中心（保利香雪山店）,萝岗街道香雪二路96号,113.48434574009227,23.181351704955909,113.4908836500193,23.187255976871687,"""门址"""
爱尔福托育早教中心,市广路238号誉瀛新天地誉瀛内街61号,113.3535758440629,22.97307807806204,113.36013502189535,22.97882178129349,"""地产小区"""
圣果成长园托育早教中心（菁品园校区）,盈溪路2-12(双)号二层自编02号商铺,113.42591402092624,23.120857999621518,113.4323818998864,23.126926699372935,"""门址"""
童果壹号贝贝托育早教中心（龙归店）,龙归永兴西环路2号,113.42526014434574,23.128571568339227,113.43172355855322,23.13465116838876,"""门址"""
贝贝加国际保育园托育早教,悦云路218号201铺（荷塘月色高尔夫社区卫生站旁）,113.2745639154331,23.203727829163875,113.28101185048547,23.210057000549989,"""门址"""
英翰国际儿童中心（洛溪店）,洛溪新城如意一马路122号,113.31106224795257,23.046308806508578,113.3175724483257,23.052291202446069,"""门址"""
自然树儿童之家 · 托育（花都凯旋门校区）,三东大道89号之二14号凯旋门商铺,113.23187275456047,23.417166267153204,113.23844519030752,23.422893293141049,"""地产小区"""
自然树儿童之家托育·早教（海珠区保利花园店）,工业大道中400-13号2、3层,113.28024902151222,23.077438037285665,113.28669792449908,23.083781542525043,"""地产小区"""
伟伦国际幼儿园,沾益直街168号,113.33678441774733,23.153691086285887,113.34334654021073,23.15935458527354,"""教育"""
全优加早教·托育（汇侨新城校区）,汇侨路41-47号弘达教育城二层211铺,113.26458526833992,23.204794964734384,113.27105112605463,23.211032830040993,"""教育"""
全优加早教·托育（一品湖山校区）,同和街御岭街37号首层,113.33805560987408,23.218519813462906,113.34462642124633,23.224181870547278,"""地产小区"""
全优加早教·托育（黄埔旗舰校）,丰乐南路402号平安银行丰乐路支行二楼（黄埔花园）,113.4644519561054,23.104960992043386,113.47101436221033,23.11062877983389,"""地产小区"""
全优加早教·托育（锦绣御景国际校区）,荔星大道147号（锦绣御景国际二期）,113.81246045123622,23.298509210385203,113.819041123328,23.30419734119076,"""NoClass"""
亲立方国际托育·早教（白云旗舰店）,黄边北路531号二楼201房（2号线黄边地铁站B出口200米处）,113.29718414647239,23.228191059592974,113.30363266890433,23.23440073308148,"""教育"""
班尼特国际早教·托育（公园前校区）,解放中路470号（回民小学北校区旁）,113.27052324742002,23.131826695171186,113.27694271484951,23.13812154091106,"""NoClass"""
FAMIC放我家托育·早教（金域蓝湾园店）,环洲二路倚水一巷3号金域蓝湾,113.2185470211382,23.16253600933332,113.22511890141893,23.168197866768787,"""地产小区"""
